user_id,signup_date,channel,act_timestamp,act_type,Diff,members_activation
112649,2020-11-05,PPC,2020-11-11,Add_Flavour,6.0,Not-Activated
112649,2020-11-05,PPC,2020-11-14,Select_Category,9.0,Not-Activated
121646,2020-11-13,ORGANIC,2020-11-21,Add_Flavour,8.0,Not-Activated
121646,2020-11-13,ORGANIC,2020-12-02,Select_Category,19.0,Not-Activated
122406,2020-11-13,ORGANIC,2020-11-19,Add_Flavour,6.0,Not-Activated
122406,2020-11-13,ORGANIC,2020-11-23,Select_Category,10.0,Not-Activated
160521,2020-11-14,ORGANIC,2020-11-15,Add_Flavour,1.0,Not-Activated
160521,2020-11-14,ORGANIC,2020-11-20,Select_Category,6.0,Not-Activated
103612,2020-11-08,PPC,2020-11-09,Add_Flavour,1.0,Not-Activated
103612,2020-11-08,PPC,2020-11-26,Select_Category,18.0,Not-Activated
191450,2020-11-17,ORGANIC,2020-11-27,Add_Flavour,10.0,Not-Activated
191450,2020-11-17,ORGANIC,2020-12-01,Select_Category,14.0,Not-Activated
116091,2020-11-13,PPC,2020-11-21,Add_Flavour,8.0,Not-Activated
116091,2020-11-13,PPC,2020-11-21,Select_Category,8.0,Not-Activated
173465,2020-11-14,ORGANIC,2020-11-23,Add_Flavour,9.0,Not-Activated
173465,2020-11-14,ORGANIC,2020-12-01,Select_Category,17.0,Not-Activated
111653,2020-11-25,ORGANIC,2020-12-13,Add_Flavour,18.0,Not-Activated
111653,2020-11-25,ORGANIC,2020-12-13,Select_Category,18.0,Not-Activated
106162,2020-11-08,ORGANIC,2020-11-08,Add_Flavour,0.0,Not-Activated
106162,2020-11-08,ORGANIC,2020-11-14,Select_Category,6.0,Not-Activated
122461,2020-11-05,ORGANIC,2020-11-17,Add_Flavour,12.0,Not-Activated
122461,2020-11-05,ORGANIC,2020-11-21,Select_Category,16.0,Not-Activated
172383,2020-11-10,PPC,2020-11-14,Add_Flavour,4.0,Not-Activated
172383,2020-11-10,PPC,2020-11-19,Select_Category,9.0,Not-Activated
165903,2020-11-14,ORGANIC,2020-11-25,Add_Flavour,11.0,Not-Activated
165903,2020-11-14,ORGANIC,2020-11-29,Select_Category,15.0,Not-Activated
199047,2020-11-27,PPC,2020-12-14,Add_Flavour,17.0,Not-Activated
199047,2020-11-27,PPC,2020-12-16,Select_Category,19.0,Not-Activated
142158,2020-11-23,ORGANIC,2020-12-01,Add_Flavour,8.0,Not-Activated
142158,2020-11-23,ORGANIC,2020-12-12,Select_Category,19.0,Not-Activated
197336,2020-11-15,ORGANIC,2020-11-29,Add_Flavour,14.0,Not-Activated
197336,2020-11-15,ORGANIC,2020-11-29,Select_Category,14.0,Not-Activated
123038,2020-11-26,ORGANIC,2020-12-15,Add_Flavour,19.0,Not-Activated
123038,2020-11-26,ORGANIC,2020-12-15,Select_Category,19.0,Not-Activated
134817,2020-11-02,PPC,2020-11-06,Add_Flavour,4.0,Not-Activated
134817,2020-11-02,PPC,2020-11-17,Select_Category,15.0,Not-Activated
128932,2020-11-23,ORGANIC,2020-12-06,Add_Flavour,13.0,Not-Activated
128932,2020-11-23,ORGANIC,2020-12-09,Select_Category,16.0,Not-Activated
137107,2020-11-19,PPC,2020-11-19,Add_Flavour,0.0,Not-Activated
137107,2020-11-19,PPC,2020-11-19,Select_Category,0.0,Not-Activated
136603,2020-11-13,PPC,2020-11-13,Add_Flavour,0.0,Not-Activated
136603,2020-11-13,PPC,2020-11-30,Select_Category,17.0,Not-Activated
113193,2020-11-26,PPC,2020-12-11,Add_Flavour,15.0,Not-Activated
113193,2020-11-26,PPC,2020-12-13,Select_Category,17.0,Not-Activated
138553,2020-11-27,ORGANIC,2020-11-27,Add_Flavour,0.0,Not-Activated
138553,2020-11-27,ORGANIC,2020-11-29,Select_Category,2.0,Not-Activated
177614,2020-11-11,PPC,2020-11-30,Add_Flavour,19.0,Not-Activated
177614,2020-11-11,PPC,2020-11-30,Select_Category,19.0,Not-Activated
174313,2020-11-17,ORGANIC,2020-11-19,Add_Flavour,2.0,Not-Activated
174313,2020-11-17,ORGANIC,2020-11-25,Select_Category,8.0,Not-Activated
161161,2020-11-16,ORGANIC,2020-12-02,Add_Flavour,16.0,Not-Activated
161161,2020-11-16,ORGANIC,2020-12-02,Select_Category,16.0,Not-Activated
161265,2020-11-05,EMAIL,2020-11-15,Add_Flavour,10.0,Not-Activated
161265,2020-11-05,EMAIL,2020-11-15,Select_Category,10.0,Not-Activated
188215,2020-11-02,ORGANIC,2020-11-20,Add_Flavour,18.0,Not-Activated
188215,2020-11-02,ORGANIC,2020-11-21,Select_Category,19.0,Not-Activated
190055,2020-11-27,ORGANIC,2020-12-05,Add_Flavour,8.0,Not-Activated
190055,2020-11-27,ORGANIC,2020-12-15,Select_Category,18.0,Not-Activated
187208,2020-11-22,PPC,2020-12-02,Add_Flavour,10.0,Not-Activated
187208,2020-11-22,PPC,2020-12-05,Select_Category,13.0,Not-Activated
191899,2020-11-08,ORGANIC,2020-11-24,Add_Flavour,16.0,Not-Activated
191899,2020-11-08,ORGANIC,2020-11-26,Select_Category,18.0,Not-Activated
170116,2020-11-23,ORGANIC,2020-11-24,Add_Flavour,1.0,Not-Activated
170116,2020-11-23,ORGANIC,2020-11-25,Select_Category,2.0,Not-Activated
190295,2020-11-10,ORGANIC,2020-11-24,Add_Flavour,14.0,Not-Activated
190295,2020-11-10,ORGANIC,2020-11-24,Select_Category,14.0,Not-Activated
100447,2020-11-06,ORGANIC,2020-11-18,Add_Flavour,12.0,Not-Activated
100447,2020-11-06,ORGANIC,2020-11-20,Select_Category,14.0,Not-Activated
122155,2020-11-27,PPC,2020-11-29,Add_Flavour,2.0,Not-Activated
122155,2020-11-27,PPC,2020-12-02,Select_Category,5.0,Not-Activated
120103,2020-11-20,ORGANIC,2020-12-07,Add_Flavour,17.0,Not-Activated
120103,2020-11-20,ORGANIC,2020-12-09,Select_Category,19.0,Not-Activated
154725,2020-11-11,PPC,2020-11-20,Add_Flavour,9.0,Not-Activated
154725,2020-11-11,PPC,2020-11-28,Select_Category,17.0,Not-Activated
109427,2020-11-05,PPC,2020-11-07,Add_Flavour,2.0,Not-Activated
109427,2020-11-05,PPC,2020-11-20,Select_Category,15.0,Not-Activated
137518,2020-11-26,PPC,2020-12-04,Add_Flavour,8.0,Not-Activated
137518,2020-11-26,PPC,2020-12-09,Select_Category,13.0,Not-Activated
189526,2020-11-06,ORGANIC,2020-11-08,Add_Flavour,2.0,Not-Activated
189526,2020-11-06,ORGANIC,2020-11-19,Select_Category,13.0,Not-Activated
166790,2020-11-15,ORGANIC,2020-11-26,Add_Flavour,11.0,Not-Activated
166790,2020-11-15,ORGANIC,2020-12-04,Select_Category,19.0,Not-Activated
177330,2020-11-17,ORGANIC,2020-11-21,Add_Flavour,4.0,Not-Activated
177330,2020-11-17,ORGANIC,2020-12-03,Select_Category,16.0,Not-Activated
131029,2020-11-08,PPC,2020-11-14,Add_Flavour,6.0,Not-Activated
131029,2020-11-08,PPC,2020-11-16,Select_Category,8.0,Not-Activated
193669,2020-11-16,ORGANIC,2020-11-22,Add_Flavour,6.0,Not-Activated
193669,2020-11-16,ORGANIC,2020-12-03,Select_Category,17.0,Not-Activated
148327,2020-11-02,PPC,2020-11-03,Add_Flavour,1.0,Not-Activated
148327,2020-11-02,PPC,2020-11-04,Select_Category,2.0,Not-Activated
147607,2020-11-21,ORGANIC,2020-12-01,Add_Flavour,10.0,Not-Activated
147607,2020-11-21,ORGANIC,2020-12-05,Select_Category,14.0,Not-Activated
195236,2020-11-09,ORGANIC,2020-11-26,Add_Flavour,17.0,Not-Activated
195236,2020-11-09,ORGANIC,2020-11-26,Select_Category,17.0,Not-Activated
193081,2020-11-06,PPC,2020-11-19,Add_Flavour,13.0,Not-Activated
193081,2020-11-06,PPC,2020-11-20,Select_Category,14.0,Not-Activated
139212,2020-11-11,ORGANIC,2020-11-27,Add_Flavour,16.0,Not-Activated
139212,2020-11-11,ORGANIC,2020-11-27,Select_Category,16.0,Not-Activated
103756,2020-11-05,ORGANIC,2020-11-18,Add_Flavour,13.0,Not-Activated
103756,2020-11-05,ORGANIC,2020-11-18,Select_Category,13.0,Not-Activated
137163,2020-11-03,PPC,2020-11-16,Add_Flavour,13.0,Not-Activated
137163,2020-11-03,PPC,2020-11-19,Select_Category,16.0,Not-Activated
155637,2020-11-15,ORGANIC,2020-12-02,Add_Flavour,17.0,Not-Activated
155637,2020-11-15,ORGANIC,2020-12-02,Select_Category,17.0,Not-Activated
190229,2020-11-08,PPC,2020-11-27,Add_Flavour,19.0,Not-Activated
190229,2020-11-08,PPC,2020-11-27,Select_Category,19.0,Not-Activated
130661,2020-11-16,ORGANIC,2020-12-05,Add_Flavour,19.0,Not-Activated
130661,2020-11-16,ORGANIC,2020-12-05,Select_Category,19.0,Not-Activated
132463,2020-11-06,PPC,2020-11-11,Add_Flavour,5.0,Not-Activated
132463,2020-11-06,PPC,2020-11-21,Select_Category,15.0,Not-Activated
148316,2020-11-14,ORGANIC,2020-11-22,Add_Flavour,8.0,Not-Activated
148316,2020-11-14,ORGANIC,2020-11-26,Select_Category,12.0,Not-Activated
114920,2020-11-18,ORGANIC,2020-12-07,Add_Flavour,19.0,Not-Activated
114920,2020-11-18,ORGANIC,2020-12-07,Select_Category,19.0,Not-Activated
110803,2020-11-21,PPC,2020-12-01,Add_Flavour,10.0,Not-Activated
110803,2020-11-21,PPC,2020-12-05,Select_Category,14.0,Not-Activated
174292,2020-11-22,ORGANIC,2020-11-28,Add_Flavour,6.0,Not-Activated
174292,2020-11-22,ORGANIC,2020-11-28,Select_Category,6.0,Not-Activated
168711,2020-11-24,ORGANIC,2020-11-30,Add_Flavour,6.0,Not-Activated
168711,2020-11-24,ORGANIC,2020-12-08,Select_Category,14.0,Not-Activated
116166,2020-11-27,PPC,2020-11-27,Add_Flavour,0.0,Not-Activated
116166,2020-11-27,PPC,2020-12-15,Select_Category,18.0,Not-Activated
141023,2020-11-17,PPC,2020-11-28,Add_Flavour,11.0,Not-Activated
141023,2020-11-17,PPC,2020-12-05,Select_Category,18.0,Not-Activated
117244,2020-11-12,ORGANIC,2020-11-12,Add_Flavour,0.0,Not-Activated
117244,2020-11-12,ORGANIC,2020-11-17,Select_Category,5.0,Not-Activated
192114,2020-11-17,ORGANIC,2020-11-21,Add_Flavour,4.0,Not-Activated
192114,2020-11-17,ORGANIC,2020-11-27,Select_Category,10.0,Not-Activated
177970,2020-11-20,ORGANIC,2020-12-02,Add_Flavour,12.0,Not-Activated
177970,2020-11-20,ORGANIC,2020-12-04,Select_Category,14.0,Not-Activated
151788,2020-11-25,ORGANIC,2020-12-11,Add_Flavour,16.0,Not-Activated
151788,2020-11-25,ORGANIC,2020-12-12,Select_Category,17.0,Not-Activated
187511,2020-11-04,ORGANIC,2020-11-07,Add_Flavour,3.0,Not-Activated
187511,2020-11-04,ORGANIC,2020-11-16,Select_Category,12.0,Not-Activated
187862,2020-11-18,PPC,2020-11-18,Add_Flavour,0.0,Not-Activated
187862,2020-11-18,PPC,2020-11-26,Select_Category,8.0,Not-Activated
164814,2020-11-27,ORGANIC,2020-11-30,Add_Flavour,3.0,Not-Activated
164814,2020-11-27,ORGANIC,2020-12-03,Select_Category,6.0,Not-Activated
163532,2020-11-22,ORGANIC,2020-11-24,Add_Flavour,2.0,Not-Activated
163532,2020-11-22,ORGANIC,2020-11-30,Select_Category,8.0,Not-Activated
131204,2020-11-27,ORGANIC,2020-11-30,Add_Flavour,3.0,Not-Activated
131204,2020-11-27,ORGANIC,2020-12-01,Select_Category,4.0,Not-Activated
102395,2020-11-24,PPC,2020-11-27,Add_Flavour,3.0,Not-Activated
102395,2020-11-24,PPC,2020-11-29,Select_Category,5.0,Not-Activated
175580,2020-11-05,ORGANIC,2020-11-08,Add_Flavour,3.0,Not-Activated
175580,2020-11-05,ORGANIC,2020-11-20,Select_Category,15.0,Not-Activated
106656,2020-11-09,ORGANIC,2020-11-14,Add_Flavour,5.0,Not-Activated
106656,2020-11-09,ORGANIC,2020-11-15,Select_Category,6.0,Not-Activated
137965,2020-11-02,EMAIL,2020-11-02,Add_Flavour,0.0,Not-Activated
137965,2020-11-02,EMAIL,2020-11-08,Select_Category,6.0,Not-Activated
150430,2020-11-16,ORGANIC,2020-12-04,Add_Flavour,18.0,Not-Activated
150430,2020-11-16,ORGANIC,2020-12-04,Select_Category,18.0,Not-Activated
183505,2020-11-04,PPC,2020-11-10,Add_Flavour,6.0,Not-Activated
183505,2020-11-04,PPC,2020-11-17,Select_Category,13.0,Not-Activated
101570,2020-11-23,ORGANIC,2020-12-07,Add_Flavour,14.0,Not-Activated
101570,2020-11-23,ORGANIC,2020-12-07,Select_Category,14.0,Not-Activated
125056,2020-11-25,PPC,2020-11-25,Add_Flavour,0.0,Not-Activated
125056,2020-11-25,PPC,2020-11-27,Select_Category,2.0,Not-Activated
106740,2020-11-05,EMAIL,2020-11-19,Add_Flavour,14.0,Not-Activated
106740,2020-11-05,EMAIL,2020-11-21,Select_Category,16.0,Not-Activated
146971,2020-11-27,PPC,2020-11-29,Add_Flavour,2.0,Not-Activated
146971,2020-11-27,PPC,2020-12-08,Select_Category,11.0,Not-Activated
188524,2020-11-14,PPC,2020-11-26,Add_Flavour,12.0,Not-Activated
188524,2020-11-14,PPC,2020-11-30,Select_Category,16.0,Not-Activated
114706,2020-11-10,ORGANIC,2020-11-27,Add_Flavour,17.0,Not-Activated
114706,2020-11-10,ORGANIC,2020-11-27,Select_Category,17.0,Not-Activated
114475,2020-11-11,ORGANIC,2020-11-21,Add_Flavour,10.0,Not-Activated
114475,2020-11-11,ORGANIC,2020-11-26,Select_Category,15.0,Not-Activated
144443,2020-11-25,ORGANIC,2020-11-27,Add_Flavour,2.0,Not-Activated
144443,2020-11-25,ORGANIC,2020-12-04,Select_Category,9.0,Not-Activated
172344,2020-11-24,ORGANIC,2020-11-27,Add_Flavour,3.0,Not-Activated
172344,2020-11-24,ORGANIC,2020-11-27,Select_Category,3.0,Not-Activated
142387,2020-11-24,ORGANIC,2020-12-01,Add_Flavour,7.0,Activated
142387,2020-11-24,ORGANIC,2020-12-02,Select_Category,8.0,Not-Activated
151980,2020-11-14,EMAIL,2020-11-20,Add_Flavour,6.0,Not-Activated
151980,2020-11-14,EMAIL,2020-11-20,Select_Category,6.0,Not-Activated
145381,2020-11-05,PPC,2020-11-12,Add_Flavour,7.0,Activated
145381,2020-11-05,PPC,2020-11-19,Select_Category,14.0,Not-Activated
184675,2020-11-25,EMAIL,2020-12-06,Add_Flavour,11.0,Not-Activated
184675,2020-11-25,EMAIL,2020-12-09,Select_Category,14.0,Not-Activated
198315,2020-11-19,ORGANIC,2020-11-25,Add_Flavour,6.0,Not-Activated
198315,2020-11-19,ORGANIC,2020-11-25,Select_Category,6.0,Not-Activated
106680,2020-11-26,PPC,2020-12-05,Add_Flavour,9.0,Not-Activated
106680,2020-11-26,PPC,2020-12-13,Select_Category,17.0,Not-Activated
192322,2020-11-03,PPC,2020-11-09,Add_Flavour,6.0,Not-Activated
192322,2020-11-03,PPC,2020-11-16,Select_Category,13.0,Not-Activated
184536,2020-11-17,ORGANIC,2020-12-05,Add_Flavour,18.0,Not-Activated
184536,2020-11-17,ORGANIC,2020-12-05,Select_Category,18.0,Not-Activated
133690,2020-11-03,PPC,2020-11-08,Add_Flavour,5.0,Not-Activated
133690,2020-11-03,PPC,2020-11-21,Select_Category,18.0,Not-Activated
102705,2020-11-25,ORGANIC,2020-12-02,Add_Flavour,7.0,Activated
102705,2020-11-25,ORGANIC,2020-12-06,Select_Category,11.0,Not-Activated
173198,2020-11-09,ORGANIC,2020-11-20,Add_Flavour,11.0,Not-Activated
173198,2020-11-09,ORGANIC,2020-11-28,Select_Category,19.0,Not-Activated
118879,2020-11-04,PPC,2020-11-15,Add_Flavour,11.0,Not-Activated
118879,2020-11-04,PPC,2020-11-19,Select_Category,15.0,Not-Activated
190449,2020-11-12,PPC,2020-11-12,Add_Flavour,0.0,Not-Activated
190449,2020-11-12,PPC,2020-11-26,Select_Category,14.0,Not-Activated
171482,2020-11-08,ORGANIC,2020-11-12,Add_Flavour,4.0,Not-Activated
171482,2020-11-08,ORGANIC,2020-11-17,Select_Category,9.0,Not-Activated
105344,2020-11-26,PPC,2020-12-01,Add_Flavour,5.0,Not-Activated
105344,2020-11-26,PPC,2020-12-02,Select_Category,6.0,Not-Activated
108794,2020-11-15,ORGANIC,2020-11-28,Add_Flavour,13.0,Not-Activated
108794,2020-11-15,ORGANIC,2020-11-28,Select_Category,13.0,Not-Activated
108606,2020-11-13,ORGANIC,2020-11-14,Add_Flavour,1.0,Not-Activated
108606,2020-11-13,ORGANIC,2020-12-01,Select_Category,18.0,Not-Activated
182496,2020-11-19,ORGANIC,2020-11-26,Add_Flavour,7.0,Activated
182496,2020-11-19,ORGANIC,2020-11-27,Select_Category,8.0,Not-Activated
124180,2020-11-25,ORGANIC,2020-11-26,Add_Flavour,1.0,Not-Activated
124180,2020-11-25,ORGANIC,2020-12-06,Select_Category,11.0,Not-Activated
160368,2020-12-18,PPC,2020-12-27,Add_Flavour,9.0,Not-Activated
160368,2020-12-18,PPC,2020-12-30,Select_Category,12.0,Not-Activated
194537,2020-12-23,ORGANIC,2020-12-26,Add_Flavour,3.0,Not-Activated
194537,2020-12-23,ORGANIC,2020-12-31,Select_Category,8.0,Not-Activated
176326,2020-12-19,EMAIL,2020-12-28,Add_Flavour,9.0,Not-Activated
176326,2020-12-19,EMAIL,2021-01-06,Select_Category,18.0,Not-Activated
177459,2020-12-14,PPC,2020-12-24,Add_Flavour,10.0,Not-Activated
177459,2020-12-14,PPC,2020-12-25,Select_Category,11.0,Not-Activated
112169,2020-12-22,ORGANIC,2020-12-24,Add_Flavour,2.0,Not-Activated
112169,2020-12-22,ORGANIC,2021-01-08,Select_Category,17.0,Not-Activated
175015,2020-12-27,ORGANIC,2021-01-01,Add_Flavour,5.0,Not-Activated
175015,2020-12-27,ORGANIC,2021-01-15,Select_Category,19.0,Not-Activated
153660,2020-12-05,PPC,2020-12-13,Add_Flavour,8.0,Not-Activated
153660,2020-12-05,PPC,2020-12-22,Select_Category,17.0,Not-Activated
133034,2020-12-11,ORGANIC,2020-12-13,Add_Flavour,2.0,Not-Activated
133034,2020-12-11,ORGANIC,2020-12-16,Select_Category,5.0,Not-Activated
177606,2020-12-27,ORGANIC,2020-12-28,Add_Flavour,1.0,Not-Activated
177606,2020-12-27,ORGANIC,2021-01-02,Select_Category,6.0,Not-Activated
123945,2020-12-13,ORGANIC,2020-12-24,Add_Flavour,11.0,Not-Activated
123945,2020-12-13,ORGANIC,2020-12-26,Select_Category,13.0,Not-Activated
187157,2020-12-05,ORGANIC,2020-12-15,Add_Flavour,10.0,Not-Activated
187157,2020-12-05,ORGANIC,2020-12-19,Select_Category,14.0,Not-Activated
196326,2020-12-13,ORGANIC,2020-12-25,Add_Flavour,12.0,Not-Activated
196326,2020-12-13,ORGANIC,2021-01-01,Select_Category,19.0,Not-Activated
187222,2020-12-12,ORGANIC,2020-12-28,Add_Flavour,16.0,Not-Activated
187222,2020-12-12,ORGANIC,2020-12-31,Select_Category,19.0,Not-Activated
149498,2020-12-23,ORGANIC,2020-12-25,Add_Flavour,2.0,Not-Activated
149498,2020-12-23,ORGANIC,2021-01-09,Select_Category,17.0,Not-Activated
103337,2020-12-18,PPC,2020-12-25,Add_Flavour,7.0,Activated
103337,2020-12-18,PPC,2020-12-31,Select_Category,13.0,Not-Activated
100890,2020-12-24,ORGANIC,2020-12-24,Add_Flavour,0.0,Not-Activated
100890,2020-12-24,ORGANIC,2021-01-11,Select_Category,18.0,Not-Activated
108294,2020-12-06,ORGANIC,2020-12-17,Add_Flavour,11.0,Not-Activated
108294,2020-12-06,ORGANIC,2020-12-23,Select_Category,17.0,Not-Activated
110274,2020-12-07,ORGANIC,2020-12-08,Add_Flavour,1.0,Not-Activated
110274,2020-12-07,ORGANIC,2020-12-26,Select_Category,19.0,Not-Activated
168983,2020-12-13,ORGANIC,2020-12-23,Add_Flavour,10.0,Not-Activated
168983,2020-12-13,ORGANIC,2020-12-24,Select_Category,11.0,Not-Activated
125993,2020-12-13,ORGANIC,2020-12-16,Add_Flavour,3.0,Not-Activated
125993,2020-12-13,ORGANIC,2020-12-18,Select_Category,5.0,Not-Activated
139356,2020-12-26,PPC,2020-12-28,Add_Flavour,2.0,Not-Activated
139356,2020-12-26,PPC,2021-01-09,Select_Category,14.0,Not-Activated
112424,2020-12-20,EMAIL,2020-12-23,Add_Flavour,3.0,Not-Activated
112424,2020-12-20,EMAIL,2020-12-23,Select_Category,3.0,Not-Activated
122858,2020-12-10,PPC,2020-12-13,Add_Flavour,3.0,Not-Activated
122858,2020-12-10,PPC,2020-12-24,Select_Category,14.0,Not-Activated
118210,2020-12-07,PPC,2020-12-11,Add_Flavour,4.0,Not-Activated
118210,2020-12-07,PPC,2020-12-12,Select_Category,5.0,Not-Activated
114232,2020-12-05,ORGANIC,2020-12-10,Add_Flavour,5.0,Not-Activated
114232,2020-12-05,ORGANIC,2020-12-10,Select_Category,5.0,Not-Activated
193603,2020-12-10,EMAIL,2020-12-22,Add_Flavour,12.0,Not-Activated
193603,2020-12-10,EMAIL,2020-12-25,Select_Category,15.0,Not-Activated
170611,2020-12-15,ORGANIC,2020-12-20,Add_Flavour,5.0,Not-Activated
170611,2020-12-15,ORGANIC,2020-12-29,Select_Category,14.0,Not-Activated
144458,2020-12-22,ORGANIC,2020-12-27,Add_Flavour,5.0,Not-Activated
144458,2020-12-22,ORGANIC,2021-01-06,Select_Category,15.0,Not-Activated
162345,2020-12-12,PPC,2020-12-12,Add_Flavour,0.0,Not-Activated
162345,2020-12-12,PPC,2020-12-26,Select_Category,14.0,Not-Activated
185315,2020-12-07,ORGANIC,2020-12-12,Add_Flavour,5.0,Not-Activated
185315,2020-12-07,ORGANIC,2020-12-22,Select_Category,15.0,Not-Activated
139098,2020-12-10,PPC,2020-12-22,Add_Flavour,12.0,Not-Activated
139098,2020-12-10,PPC,2020-12-23,Select_Category,13.0,Not-Activated
120126,2020-12-06,ORGANIC,2020-12-06,Add_Flavour,0.0,Not-Activated
120126,2020-12-06,ORGANIC,2020-12-16,Select_Category,10.0,Not-Activated
115868,2020-12-16,PPC,2020-12-31,Add_Flavour,15.0,Not-Activated
115868,2020-12-16,PPC,2020-12-31,Select_Category,15.0,Not-Activated
123785,2020-12-14,ORGANIC,2020-12-14,Add_Flavour,0.0,Not-Activated
123785,2020-12-14,ORGANIC,2021-01-01,Select_Category,18.0,Not-Activated
169525,2020-12-08,PPC,2020-12-15,Add_Flavour,7.0,Activated
169525,2020-12-08,PPC,2020-12-24,Select_Category,16.0,Not-Activated
167319,2020-12-06,ORGANIC,2020-12-06,Add_Flavour,0.0,Not-Activated
167319,2020-12-06,ORGANIC,2020-12-06,Select_Category,0.0,Not-Activated
104258,2020-12-11,ORGANIC,2020-12-21,Add_Flavour,10.0,Not-Activated
104258,2020-12-11,ORGANIC,2020-12-22,Select_Category,11.0,Not-Activated
198496,2020-12-06,PPC,2020-12-15,Add_Flavour,9.0,Not-Activated
198496,2020-12-06,PPC,2020-12-17,Select_Category,11.0,Not-Activated
137910,2020-12-17,PPC,2020-12-20,Add_Flavour,3.0,Not-Activated
137910,2020-12-17,PPC,2020-12-26,Select_Category,9.0,Not-Activated
159270,2020-12-13,PPC,2020-12-17,Add_Flavour,4.0,Not-Activated
159270,2020-12-13,PPC,2020-12-23,Select_Category,10.0,Not-Activated
198634,2020-12-14,PPC,2020-12-18,Add_Flavour,4.0,Not-Activated
198634,2020-12-14,PPC,2020-12-31,Select_Category,17.0,Not-Activated
116616,2020-12-05,ORGANIC,2020-12-11,Add_Flavour,6.0,Not-Activated
116616,2020-12-05,ORGANIC,2020-12-11,Select_Category,6.0,Not-Activated
179831,2020-12-16,ORGANIC,2021-01-02,Add_Flavour,17.0,Not-Activated
179831,2020-12-16,ORGANIC,2021-01-02,Select_Category,17.0,Not-Activated
189987,2020-12-09,PPC,2020-12-15,Add_Flavour,6.0,Not-Activated
189987,2020-12-09,PPC,2020-12-15,Select_Category,6.0,Not-Activated
175198,2020-12-03,ORGANIC,2020-12-04,Add_Flavour,1.0,Not-Activated
175198,2020-12-03,ORGANIC,2020-12-06,Select_Category,3.0,Not-Activated
150011,2020-12-27,ORGANIC,2021-01-11,Add_Flavour,15.0,Not-Activated
150011,2020-12-27,ORGANIC,2021-01-14,Select_Category,18.0,Not-Activated
197409,2020-12-13,PPC,2020-12-24,Add_Flavour,11.0,Not-Activated
197409,2020-12-13,PPC,2020-12-26,Select_Category,13.0,Not-Activated
177503,2020-12-06,ORGANIC,2020-12-10,Add_Flavour,4.0,Not-Activated
177503,2020-12-06,ORGANIC,2020-12-12,Select_Category,6.0,Not-Activated
199966,2020-12-23,ORGANIC,2020-12-29,Add_Flavour,6.0,Not-Activated
199966,2020-12-23,ORGANIC,2021-01-05,Select_Category,13.0,Not-Activated
126439,2020-12-08,ORGANIC,2020-12-22,Add_Flavour,14.0,Not-Activated
126439,2020-12-08,ORGANIC,2020-12-24,Select_Category,16.0,Not-Activated
148054,2020-12-27,PPC,2021-01-04,Add_Flavour,8.0,Not-Activated
148054,2020-12-27,PPC,2021-01-14,Select_Category,18.0,Not-Activated
158993,2020-12-23,ORGANIC,2020-12-26,Add_Flavour,3.0,Not-Activated
158993,2020-12-23,ORGANIC,2020-12-27,Select_Category,4.0,Not-Activated
148693,2020-12-19,PPC,2020-12-21,Add_Flavour,2.0,Not-Activated
148693,2020-12-19,PPC,2021-01-04,Select_Category,16.0,Not-Activated
134831,2020-12-05,ORGANIC,2020-12-13,Add_Flavour,8.0,Not-Activated
134831,2020-12-05,ORGANIC,2020-12-22,Select_Category,17.0,Not-Activated
103271,2020-12-05,PPC,2020-12-07,Add_Flavour,2.0,Not-Activated
103271,2020-12-05,PPC,2020-12-15,Select_Category,10.0,Not-Activated
137317,2020-12-18,PPC,2020-12-22,Add_Flavour,4.0,Not-Activated
137317,2020-12-18,PPC,2021-01-01,Select_Category,14.0,Not-Activated
162540,2020-12-21,ORGANIC,2020-12-23,Add_Flavour,2.0,Not-Activated
162540,2020-12-21,ORGANIC,2020-12-27,Select_Category,6.0,Not-Activated
142541,2020-12-15,ORGANIC,2020-12-15,Add_Flavour,0.0,Not-Activated
142541,2020-12-15,ORGANIC,2020-12-16,Select_Category,1.0,Not-Activated
195217,2020-12-03,ORGANIC,2020-12-22,Add_Flavour,19.0,Not-Activated
195217,2020-12-03,ORGANIC,2020-12-22,Select_Category,19.0,Not-Activated
140351,2020-12-04,ORGANIC,2020-12-21,Add_Flavour,17.0,Not-Activated
140351,2020-12-04,ORGANIC,2020-12-22,Select_Category,18.0,Not-Activated
154931,2020-12-15,PPC,2021-01-03,Add_Flavour,19.0,Not-Activated
154931,2020-12-15,PPC,2021-01-03,Select_Category,19.0,Not-Activated
199768,2020-12-17,ORGANIC,2020-12-19,Add_Flavour,2.0,Not-Activated
199768,2020-12-17,ORGANIC,2021-01-04,Select_Category,18.0,Not-Activated
168901,2020-12-12,PPC,2020-12-12,Add_Flavour,0.0,Not-Activated
168901,2020-12-12,PPC,2020-12-28,Select_Category,16.0,Not-Activated
121106,2020-12-08,ORGANIC,2020-12-21,Add_Flavour,13.0,Not-Activated
121106,2020-12-08,ORGANIC,2020-12-22,Select_Category,14.0,Not-Activated
159826,2020-12-05,ORGANIC,2020-12-10,Add_Flavour,5.0,Not-Activated
159826,2020-12-05,ORGANIC,2020-12-23,Select_Category,18.0,Not-Activated
194285,2020-12-13,ORGANIC,2020-12-23,Add_Flavour,10.0,Not-Activated
